equipment_id,timestamp,operating_speed_rpm,load_percent,operating_mode
TURBINE_002,2022-02-19 07:00:00,3009.6,76.9,Full_Load
TURBINE_002,2022-02-20 09:00:00,3015.5,64.2,Full_Load
TURBINE_002,2022-02-21 13:00:00,2866.5,67.1,Idle
TURBINE_002,2022-02-24 03:00:00,2973.7,88.4,Full_Load
TURBINE_002,2022-03-03 08:00:00,2985.7,69.4,Full_Load
TURBINE_002,2022-03-04 14:00:00,2887.3,96.6,Full_Load
TURBINE_002,2022-03-05 15:00:00,3148.1,71.7,Full_Load
TURBINE_002,2022-03-07 11:00:00,2770.4,67.3,Part_Load
TURBINE_002,2022-03-08 01:00:00,2726.7,73.0,Part_Load
TURBINE_002,2022-03-08 21:00:00,2990.3,86.5,Idle
TURBINE_002,2022-03-10 16:00:00,3048.7,82.0,Part_Load
TURBINE_002,2022-03-11 12:00:00,2910.1,70.8,Full_Load
TURBINE_002,2022-03-13 14:00:00,2948.6,90.2,Part_Load
TURBINE_002,2022-03-18 00:00:00,3152.7,65.9,Part_Load
TURBINE_002,2022-03-18 04:00:00,2892.4,98.7,Part_Load
TURBINE_002,2022-03-22 07:00:00,3164.9,88.3,Full_Load
TURBINE_002,2022-03-23 21:00:00,2993.9,77.8,Full_Load
TURBINE_002,2022-03-28 23:00:00,2900.3,70.1,Part_Load
TURBINE_002,2022-03-29 06:00:00,3240.4,95.2,Part_Load
TURBINE_002,2022-03-29 08:00:00,2862.3,63.1,Full_Load
TURBINE_002,2022-03-29 22:00:00,2906.9,61.2,Full_Load
TURBINE_002,2022-04-03 04:00:00,3215.8,61.8,Full_Load
TURBINE_002,2022-04-05 16:00:00,3003.8,98.7,Full_Load
TURBINE_002,2022-04-07 16:00:00,3037.5,99.1,Full_Load
TURBINE_002,2022-04-08 07:00:00,3116.5,71.0,Part_Load
TURBINE_002,2022-04-08 19:00:00,3017.9,94.7,Full_Load
TURBINE_002,2022-04-09 03:00:00,2696.0,94.6,Full_Load
TURBINE_002,2022-04-09 09:00:00,3114.3,80.2,Full_Load
TURBINE_002,2022-04-09 13:00:00,2903.8,81.8,Full_Load
TURBINE_002,2022-04-16 03:00:00,3099.7,86.8,Part_Load
TURBINE_002,2022-04-17 18:00:00,2844.9,62.8,Part_Load
TURBINE_002,2022-04-18 18:00:00,2899.9,81.4,Full_Load
TURBINE_002,2022-04-19 08:00:00,3101.9,81.1,Part_Load
TURBINE_002,2022-04-20 01:00:00,3075.9,86.8,Full_Load
TURBINE_002,2022-04-21 02:00:00,3015.7,97.4,Full_Load
TURBINE_002,2022-04-23 17:00:00,2947.4,95.0,Idle
TURBINE_002,2022-04-26 11:00:00,2899.8,62.7,Full_Load
TURBINE_002,2022-04-27 14:00:00,3141.5,84.2,Part_Load
TURBINE_002,2022-04-28 18:00:00,2992.4,70.4,Full_Load
TURBINE_002,2022-04-28 21:00:00,2911.5,97.6,Part_Load
TURBINE_002,2022-04-29 10:00:00,3081.6,97.9,Full_Load
TURBINE_002,2022-04-29 11:00:00,2936.4,65.0,Full_Load
TURBINE_002,2022-04-29 17:00:00,2799.5,75.6,Part_Load
TURBINE_002,2022-05-01 03:00:00,3133.7,74.1,Full_Load
TURBINE_002,2022-05-04 17:00:00,3113.6,67.9,Full_Load
TURBINE_002,2022-05-05 22:00:00,3105.1,92.0,Full_Load
TURBINE_002,2022-05-07 10:00:00,2812.1,66.9,Part_Load
TURBINE_002,2022-05-07 23:00:00,2758.5,76.9,Part_Load
TURBINE_002,2022-05-11 22:00:00,2952.1,81.2,Full_Load
TURBINE_002,2022-05-14 19:00:00,3367.6,75.8,Full_Load
TURBINE_002,2022-05-15 12:00:00,2842.4,71.6,Full_Load
TURBINE_002,2022-05-20 05:00:00,3466.6,81.1,Part_Load
TURBINE_002,2022-05-21 11:00:00,3000.0,99.9,Part_Load
TURBINE_002,2022-05-23 15:00:00,3132.1,70.9,Full_Load
TURBINE_002,2022-05-24 22:00:00,2968.5,66.5,Full_Load
TURBINE_002,2022-05-24 23:00:00,3102.1,72.2,Full_Load
TURBINE_002,2022-05-25 06:00:00,2913.4,84.8,Full_Load
TURBINE_002,2022-05-26 02:00:00,2930.3,86.1,Full_Load
TURBINE_002,2022-05-28 03:00:00,2723.1,71.4,Part_Load
TURBINE_002,2022-05-28 12:00:00,2963.2,93.5,Full_Load
TURBINE_002,2022-05-30 12:00:00,3202.8,62.7,Full_Load
TURBINE_002,2022-06-02 11:00:00,2919.7,94.3,Full_Load
TURBINE_002,2022-06-02 20:00:00,3019.3,65.9,Full_Load
TURBINE_002,2022-06-03 16:00:00,2868.6,62.4,Full_Load
TURBINE_002,2022-06-04 00:00:00,3115.0,67.3,Full_Load
TURBINE_002,2022-06-06 11:00:00,3129.4,60.4,Part_Load
TURBINE_002,2022-06-06 17:00:00,3021.5,70.2,Full_Load
TURBINE_002,2022-06-07 02:00:00,2760.0,66.5,Full_Load
TURBINE_002,2022-06-07 03:00:00,2890.7,97.4,Full_Load
TURBINE_002,2022-06-09 17:00:00,3005.0,69.1,Full_Load
TURBINE_002,2022-06-10 11:00:00,3308.1,66.7,Part_Load
TURBINE_002,2022-06-10 19:00:00,2887.7,85.4,Full_Load
TURBINE_002,2022-06-10 20:00:00,3038.3,85.8,Full_Load
TURBINE_002,2022-06-11 05:00:00,3072.0,73.6,Full_Load
TURBINE_002,2022-06-11 16:00:00,2827.5,74.1,Full_Load
TURBINE_002,2022-06-12 15:00:00,2838.6,96.0,Full_Load
TURBINE_002,2022-06-13 12:00:00,3201.8,91.1,Part_Load
TURBINE_002,2022-06-14 07:00:00,2849.8,82.1,Full_Load
TURBINE_002,2022-06-14 08:00:00,3198.3,63.1,Full_Load
TURBINE_002,2022-06-15 05:00:00,2988.3,67.3,Part_Load
TURBINE_002,2022-06-16 10:00:00,2861.9,72.4,Full_Load
TURBINE_002,2022-06-17 11:00:00,2835.4,80.1,Full_Load
TURBINE_002,2022-06-20 05:00:00,2979.2,66.2,Part_Load
TURBINE_002,2022-06-21 03:00:00,2807.6,85.7,Full_Load
TURBINE_002,2022-06-21 19:00:00,3088.6,73.4,Full_Load
TURBINE_002,2022-06-22 08:00:00,2850.3,90.7,Part_Load
TURBINE_002,2022-06-22 16:00:00,2809.4,82.5,Full_Load
TURBINE_002,2022-06-26 19:00:00,3078.8,97.7,Full_Load
TURBINE_002,2022-06-28 05:00:00,2736.9,76.0,Part_Load
TURBINE_002,2022-06-28 14:00:00,2770.5,72.0,Full_Load
TURBINE_002,2022-06-30 04:00:00,2814.3,70.8,Part_Load
TURBINE_002,2022-06-30 14:00:00,3015.4,69.4,Full_Load
TURBINE_002,2022-07-01 21:00:00,3011.7,77.9,Full_Load
TURBINE_002,2022-07-04 14:00:00,2945.7,83.7,Full_Load
TURBINE_002,2022-07-06 15:00:00,3146.7,76.7,Part_Load
TURBINE_002,2022-07-07 01:00:00,2782.9,86.7,Part_Load
TURBINE_002,2022-07-07 18:00:00,2983.5,74.1,Part_Load
TURBINE_002,2022-07-07 20:00:00,3212.5,76.4,Full_Load
TURBINE_002,2022-07-09 02:00:00,3046.6,86.9,Full_Load
TURBINE_002,2022-07-09 13:00:00,2987.0,90.0,Full_Load
TURBINE_002,2022-07-10 02:00:00,2913.0,73.7,Full_Load
TURBINE_002,2022-07-10 08:00:00,3130.3,87.6,Full_Load
TURBINE_002,2022-07-14 12:00:00,3321.5,65.1,Full_Load
TURBINE_002,2022-07-15 23:00:00,2952.9,85.6,Part_Load
TURBINE_002,2022-07-16 04:00:00,2917.8,71.8,Full_Load
TURBINE_002,2022-07-20 02:00:00,3167.1,90.6,Idle
TURBINE_002,2022-07-22 01:00:00,3128.3,87.4,Part_Load
TURBINE_002,2022-07-24 10:00:00,3065.3,93.5,Part_Load
TURBINE_002,2022-07-29 03:00:00,2852.6,67.4,Full_Load
TURBINE_002,2022-07-30 17:00:00,2953.4,67.4,Part_Load
TURBINE_002,2022-07-31 13:00:00,2972.3,98.4,Part_Load
TURBINE_002,2022-08-01 04:00:00,2950.9,86.2,Full_Load
TURBINE_002,2022-08-11 02:00:00,3129.9,94.6,Idle
TURBINE_002,2022-08-11 07:00:00,3246.4,75.7,Idle
TURBINE_002,2022-08-13 20:00:00,2722.1,76.4,Full_Load
TURBINE_002,2022-08-16 11:00:00,2645.1,61.6,Full_Load
TURBINE_002,2022-08-18 07:00:00,2837.6,63.0,Full_Load
TURBINE_002,2022-08-18 09:00:00,3027.8,87.1,Part_Load
TURBINE_002,2022-08-19 02:00:00,3275.7,93.2,Full_Load
TURBINE_002,2022-08-19 08:00:00,3145.0,89.5,Full_Load
TURBINE_002,2022-08-19 20:00:00,3078.9,79.6,Part_Load
TURBINE_002,2022-08-20 21:00:00,3399.2,85.9,Idle
TURBINE_002,2022-08-21 04:00:00,2984.0,95.4,Part_Load
TURBINE_002,2022-08-21 05:00:00,3023.0,81.8,Full_Load
TURBINE_002,2022-08-25 06:00:00,2780.0,89.6,Full_Load
TURBINE_002,2022-08-27 00:00:00,2734.4,62.7,Full_Load
TURBINE_002,2022-08-31 05:00:00,3064.3,99.4,Full_Load
TURBINE_002,2022-09-01 16:00:00,2879.0,77.3,Full_Load
TURBINE_002,2022-09-02 01:00:00,3149.7,77.5,Part_Load
TURBINE_002,2022-09-02 15:00:00,3057.2,93.1,Idle
TURBINE_002,2022-09-05 13:00:00,2933.6,94.8,Full_Load
TURBINE_002,2022-09-05 16:00:00,2963.4,96.9,Full_Load
TURBINE_002,2022-09-05 22:00:00,3225.1,69.2,Part_Load
TURBINE_002,2022-09-07 19:00:00,2960.0,79.2,Part_Load
TURBINE_002,2022-09-07 22:00:00,2930.4,93.3,Full_Load
TURBINE_002,2022-09-09 10:00:00,3153.5,81.3,Full_Load
TURBINE_002,2022-09-09 11:00:00,2934.6,68.0,Full_Load
TURBINE_002,2022-09-09 22:00:00,3056.0,63.1,Part_Load
TURBINE_002,2022-09-10 20:00:00,3081.6,95.9,Idle
TURBINE_002,2022-09-17 06:00:00,2907.2,73.9,Full_Load
TURBINE_002,2022-09-17 20:00:00,3043.2,89.4,Part_Load
TURBINE_002,2022-09-21 08:00:00,2817.4,95.2,Full_Load
TURBINE_002,2022-09-23 18:00:00,3262.0,69.9,Part_Load
TURBINE_002,2022-09-24 08:00:00,2893.8,68.9,Part_Load
TURBINE_002,2022-09-24 10:00:00,3065.5,70.5,Part_Load
TURBINE_002,2022-09-24 14:00:00,3029.4,99.7,Part_Load
TURBINE_002,2022-09-26 15:00:00,2949.4,66.5,Idle
TURBINE_002,2022-09-27 17:00:00,3032.9,62.2,Full_Load
TURBINE_002,2022-09-28 03:00:00,2786.1,97.2,Part_Load
TURBINE_002,2022-09-28 04:00:00,2960.2,97.6,Full_Load
TURBINE_002,2022-09-29 06:00:00,3059.4,97.8,Part_Load
TURBINE_002,2022-10-01 20:00:00,3209.6,87.0,Part_Load
TURBINE_002,2022-10-02 23:00:00,3185.5,86.8,Part_Load
TURBINE_002,2022-10-04 03:00:00,2992.9,78.5,Full_Load
TURBINE_002,2022-10-04 09:00:00,2884.4,88.4,Part_Load
TURBINE_002,2022-10-07 12:00:00,2781.1,95.3,Part_Load
TURBINE_002,2022-10-09 00:00:00,2924.7,65.6,Part_Load
TURBINE_002,2022-10-09 03:00:00,3047.1,98.3,Full_Load
TURBINE_002,2022-10-09 18:00:00,2850.5,79.1,Full_Load
TURBINE_002,2022-10-10 03:00:00,3060.3,65.6,Full_Load
TURBINE_002,2022-10-16 20:00:00,3449.3,68.2,Idle
TURBINE_002,2022-10-17 05:00:00,2786.3,65.9,Idle
TURBINE_002,2022-10-18 03:00:00,2904.5,68.6,Full_Load
TURBINE_002,2022-10-18 06:00:00,3077.3,83.6,Part_Load
TURBINE_002,2022-10-19 18:00:00,3313.0,80.3,Part_Load
TURBINE_002,2022-10-20 02:00:00,2958.4,78.8,Full_Load
TURBINE_002,2022-10-20 16:00:00,2806.6,60.7,Part_Load
TURBINE_002,2022-10-22 10:00:00,2984.5,75.8,Part_Load
TURBINE_002,2022-10-22 22:00:00,3059.9,99.4,Full_Load
TURBINE_002,2022-10-23 00:00:00,2811.6,67.8,Full_Load
TURBINE_002,2022-10-27 14:00:00,3175.5,65.6,Part_Load
TURBINE_002,2022-10-28 13:00:00,2880.0,79.9,Full_Load
TURBINE_002,2022-10-28 14:00:00,2938.4,68.8,Idle
TURBINE_002,2022-10-29 18:00:00,3307.4,97.1,Full_Load
TURBINE_002,2022-10-30 18:00:00,2913.2,60.6,Full_Load
TURBINE_002,2022-11-01 02:00:00,3055.5,62.4,Full_Load
TURBINE_002,2022-11-02 02:00:00,3220.3,63.5,Part_Load
TURBINE_002,2022-11-03 07:00:00,3427.5,88.8,Idle
TURBINE_002,2022-11-03 21:00:00,2715.0,76.4,Part_Load
TURBINE_002,2022-11-05 16:00:00,2742.4,82.6,Full_Load
TURBINE_002,2022-11-05 17:00:00,2936.9,78.5,Part_Load
TURBINE_002,2022-11-06 12:00:00,2513.7,68.6,Full_Load
TURBINE_002,2022-11-09 11:00:00,3043.7,85.1,Full_Load
TURBINE_002,2022-11-09 18:00:00,2826.8,99.5,Part_Load
TURBINE_002,2022-11-12 01:00:00,3003.7,68.9,Part_Load
TURBINE_002,2022-11-13 23:00:00,3126.3,98.6,Part_Load
TURBINE_002,2022-11-15 19:00:00,3093.1,94.8,Part_Load
TURBINE_002,2022-11-18 16:00:00,3200.5,90.9,Full_Load
TURBINE_002,2022-11-21 02:00:00,3295.8,61.1,Full_Load
TURBINE_002,2022-11-22 12:00:00,2795.9,91.5,Full_Load
TURBINE_002,2022-11-23 12:00:00,3151.6,72.4,Full_Load
TURBINE_002,2022-11-25 05:00:00,3261.2,89.2,Full_Load
TURBINE_002,2022-11-25 17:00:00,2954.6,83.3,Full_Load
TURBINE_002,2022-11-26 04:00:00,2672.7,71.8,Full_Load
TURBINE_002,2022-11-26 10:00:00,3086.6,64.5,Full_Load
TURBINE_002,2022-11-27 21:00:00,3056.7,76.5,Part_Load
TURBINE_002,2022-11-30 02:00:00,2886.9,90.1,Idle
TURBINE_002,2022-11-30 18:00:00,3178.4,88.0,Part_Load
TURBINE_002,2022-12-02 20:00:00,3113.2,87.2,Part_Load
TURBINE_002,2022-12-03 00:00:00,2842.1,77.1,Part_Load
TURBINE_002,2022-12-03 10:00:00,3246.0,62.2,Full_Load
TURBINE_002,2022-12-05 05:00:00,3079.1,76.7,Full_Load
TURBINE_002,2022-12-05 18:00:00,3198.5,61.2,Full_Load
TURBINE_002,2022-12-05 21:00:00,2806.0,66.6,Full_Load
TURBINE_002,2022-12-08 00:00:00,2964.7,96.7,Idle
TURBINE_002,2022-12-12 12:00:00,2833.0,77.5,Part_Load
TURBINE_002,2022-12-12 18:00:00,2935.5,84.6,Part_Load
TURBINE_002,2022-12-14 17:00:00,3192.4,67.6,Full_Load
TURBINE_002,2022-12-14 18:00:00,2934.8,62.0,Full_Load
TURBINE_002,2022-12-15 13:00:00,2840.3,99.6,Full_Load
TURBINE_002,2022-12-18 11:00:00,2889.3,70.0,Full_Load
TURBINE_002,2022-12-19 06:00:00,2879.9,97.4,Full_Load
TURBINE_002,2022-12-20 03:00:00,3030.7,98.2,Full_Load
TURBINE_002,2022-12-20 14:00:00,2931.4,80.0,Full_Load
TURBINE_002,2022-12-21 19:00:00,3023.9,72.2,Part_Load
TURBINE_002,2022-12-23 22:00:00,2942.7,96.3,Part_Load
TURBINE_002,2022-12-25 16:00:00,3137.8,88.5,Full_Load
TURBINE_002,2022-12-26 02:00:00,2767.6,72.1,Part_Load
TURBINE_002,2022-12-26 20:00:00,2954.3,61.4,Part_Load
TURBINE_002,2022-12-27 07:00:00,3014.3,84.8,Idle
TURBINE_002,2022-12-27 18:00:00,2999.5,75.6,Part_Load
TURBINE_002,2022-12-29 18:00:00,3184.2,95.6,Full_Load
TURBINE_002,2022-12-30 16:00:00,2714.7,97.4,Full_Load
TURBINE_002,2022-12-30 23:00:00,2928.6,75.6,Full_Load
TURBINE_002,2023-01-03 18:00:00,3034.0,81.3,Part_Load
TURBINE_002,2023-01-06 18:00:00,3326.2,86.6,Full_Load
TURBINE_002,2023-01-07 06:00:00,3126.3,77.2,Full_Load
TURBINE_002,2023-01-07 17:00:00,2813.5,96.6,Full_Load
TURBINE_002,2023-01-07 23:00:00,3110.6,71.0,Full_Load
TURBINE_002,2023-01-13 23:00:00,3190.0,60.8,Full_Load
TURBINE_002,2023-01-16 15:00:00,2781.6,68.4,Part_Load
TURBINE_002,2023-01-17 00:00:00,3293.8,92.7,Full_Load
TURBINE_002,2023-01-17 15:00:00,2960.0,85.2,Full_Load
TURBINE_002,2023-01-19 21:00:00,3089.6,99.5,Full_Load
TURBINE_002,2023-01-20 07:00:00,3091.9,98.1,Full_Load
TURBINE_002,2023-01-26 00:00:00,3180.8,96.0,Idle
TURBINE_002,2023-01-26 11:00:00,2914.6,65.4,Full_Load
TURBINE_002,2023-01-27 12:00:00,2955.8,82.4,Part_Load
TURBINE_002,2023-01-28 03:00:00,3152.3,78.0,Idle
TURBINE_002,2023-01-29 09:00:00,2770.0,88.4,Full_Load
TURBINE_002,2023-02-02 01:00:00,3210.3,61.3,Part_Load
TURBINE_002,2023-02-07 08:00:00,3127.9,94.5,Idle
TURBINE_002,2023-02-10 00:00:00,3111.4,84.4,Full_Load
TURBINE_002,2023-02-12 16:00:00,3128.8,98.7,Full_Load
TURBINE_002,2023-02-15 02:00:00,3023.2,77.7,Part_Load
TURBINE_002,2023-02-16 21:00:00,3155.4,73.2,Full_Load
TURBINE_002,2023-02-16 22:00:00,2842.5,67.3,Full_Load
TURBINE_002,2023-02-17 03:00:00,3171.4,79.0,Full_Load
TURBINE_002,2023-02-19 17:00:00,3062.6,74.4,Full_Load
TURBINE_002,2023-02-20 04:00:00,3131.4,92.9,Full_Load
TURBINE_002,2023-02-20 06:00:00,3169.9,98.8,Part_Load
TURBINE_002,2023-02-25 22:00:00,3233.9,94.3,Full_Load
TURBINE_002,2023-02-28 07:00:00,2863.0,63.3,Part_Load
TURBINE_002,2023-03-02 03:00:00,3164.3,72.0,Full_Load
TURBINE_002,2023-03-02 14:00:00,2937.2,98.7,Full_Load
TURBINE_002,2023-03-05 15:00:00,2940.0,74.7,Full_Load
TURBINE_002,2023-03-06 13:00:00,2857.9,70.6,Full_Load
TURBINE_002,2023-03-07 07:00:00,2858.8,80.7,Part_Load
TURBINE_002,2023-03-09 09:00:00,3038.4,81.0,Full_Load
TURBINE_002,2023-03-12 22:00:00,2921.7,71.7,Full_Load
TURBINE_002,2023-03-14 01:00:00,3255.7,76.9,Full_Load
TURBINE_002,2023-03-15 10:00:00,3128.1,73.8,Full_Load
TURBINE_002,2023-03-15 22:00:00,3169.4,81.1,Full_Load
TURBINE_002,2023-03-18 13:00:00,2974.9,88.7,Full_Load
TURBINE_002,2023-03-22 00:00:00,3030.4,61.3,Part_Load
TURBINE_002,2023-03-22 07:00:00,3037.8,82.3,Part_Load
TURBINE_002,2023-03-22 08:00:00,3154.6,92.3,Full_Load
TURBINE_002,2023-03-24 01:00:00,3068.4,92.8,Full_Load
TURBINE_002,2023-03-24 14:00:00,2892.0,94.2,Part_Load
TURBINE_002,2023-03-24 16:00:00,2928.3,67.5,Full_Load
TURBINE_002,2023-03-26 16:00:00,3015.9,85.7,Part_Load
TURBINE_002,2023-03-27 13:00:00,3009.5,77.8,Full_Load
TURBINE_002,2023-03-28 15:00:00,3078.2,89.1,Full_Load
TURBINE_002,2023-03-30 23:00:00,2917.0,84.6,Full_Load
TURBINE_002,2023-04-01 16:00:00,2995.2,83.1,Idle
TURBINE_002,2023-04-02 04:00:00,2830.2,94.3,Idle
TURBINE_002,2023-04-03 03:00:00,2820.2,98.3,Full_Load
TURBINE_002,2023-04-06 04:00:00,3115.5,78.5,Full_Load
TURBINE_002,2023-04-06 23:00:00,3203.9,90.7,Part_Load
TURBINE_002,2023-04-07 23:00:00,3026.7,97.4,Full_Load
TURBINE_002,2023-04-08 11:00:00,2905.2,82.3,Full_Load
TURBINE_002,2023-04-08 13:00:00,3093.3,69.9,Full_Load
TURBINE_002,2023-04-10 12:00:00,2952.2,97.7,Full_Load
TURBINE_002,2023-04-12 02:00:00,3217.1,71.5,Full_Load
TURBINE_002,2023-04-12 12:00:00,2878.8,83.5,Full_Load
TURBINE_002,2023-04-13 00:00:00,3007.2,83.8,Full_Load
TURBINE_002,2023-04-14 20:00:00,3045.1,64.6,Full_Load
TURBINE_002,2023-04-15 14:00:00,3187.4,61.3,Part_Load
TURBINE_002,2023-04-17 17:00:00,2800.0,95.0,Idle
TURBINE_002,2023-04-18 08:00:00,2932.2,70.4,Part_Load
TURBINE_002,2023-04-20 02:00:00,2979.9,94.4,Part_Load
TURBINE_002,2023-04-21 05:00:00,2995.4,84.9,Full_Load
TURBINE_002,2023-04-21 16:00:00,3070.6,88.2,Full_Load
TURBINE_002,2023-04-25 06:00:00,3285.2,79.7,Full_Load
TURBINE_002,2023-04-26 07:00:00,2989.8,70.4,Part_Load
TURBINE_002,2023-04-29 03:00:00,3293.2,80.6,Full_Load
TURBINE_002,2023-04-30 18:00:00,3072.8,68.5,Full_Load
TURBINE_002,2023-05-06 02:00:00,3055.7,87.8,Part_Load
TURBINE_002,2023-05-06 18:00:00,2731.0,71.0,Full_Load
TURBINE_002,2023-05-07 07:00:00,3068.3,74.1,Full_Load
TURBINE_002,2023-05-07 17:00:00,2913.0,67.2,Part_Load
TURBINE_002,2023-05-10 09:00:00,3232.5,86.8,Full_Load
TURBINE_002,2023-05-11 18:00:00,2946.1,61.2,Full_Load
TURBINE_002,2023-05-12 00:00:00,2972.8,66.3,Full_Load
TURBINE_002,2023-05-12 02:00:00,2781.9,93.6,Part_Load
TURBINE_002,2023-05-13 04:00:00,3187.5,92.7,Full_Load
TURBINE_002,2023-05-13 07:00:00,3130.5,75.5,Idle
TURBINE_002,2023-05-14 18:00:00,3037.8,61.9,Full_Load
TURBINE_002,2023-05-15 14:00:00,3308.8,80.9,Part_Load
TURBINE_002,2023-05-17 10:00:00,2657.1,88.4,Full_Load
TURBINE_002,2023-05-18 09:00:00,3103.9,96.3,Full_Load
TURBINE_002,2023-05-19 10:00:00,3059.8,79.4,Part_Load
TURBINE_002,2023-05-21 18:00:00,3314.6,74.0,Full_Load
TURBINE_002,2023-05-22 11:00:00,3055.2,87.7,Part_Load
TURBINE_002,2023-05-23 03:00:00,2586.7,70.0,Full_Load
TURBINE_002,2023-05-26 05:00:00,3032.6,70.0,Full_Load
TURBINE_002,2023-05-28 00:00:00,3020.9,67.7,Part_Load
TURBINE_002,2023-05-28 02:00:00,3153.4,87.6,Part_Load
TURBINE_002,2023-05-29 03:00:00,2997.2,72.3,Full_Load
TURBINE_002,2023-05-30 05:00:00,2863.6,77.8,Full_Load
TURBINE_002,2023-05-30 18:00:00,3202.7,79.9,Full_Load
TURBINE_002,2023-05-31 18:00:00,2947.4,62.8,Full_Load
TURBINE_002,2023-06-01 02:00:00,3124.6,62.1,Idle
TURBINE_002,2023-06-01 06:00:00,2954.3,94.5,Full_Load
TURBINE_002,2023-06-02 10:00:00,3091.5,67.4,Full_Load
TURBINE_002,2023-06-03 06:00:00,2989.7,85.5,Part_Load
TURBINE_002,2023-06-06 23:00:00,3108.5,63.5,Full_Load
TURBINE_002,2023-06-10 06:00:00,2948.8,90.5,Part_Load
TURBINE_002,2023-06-11 04:00:00,3249.7,73.0,Part_Load
TURBINE_002,2023-06-11 21:00:00,2997.2,75.8,Idle
TURBINE_002,2023-06-15 05:00:00,3137.0,89.5,Part_Load
TURBINE_002,2023-06-20 03:00:00,2914.1,84.3,Full_Load
TURBINE_002,2023-06-22 03:00:00,3279.8,64.2,Full_Load
TURBINE_002,2023-06-23 12:00:00,3234.8,66.4,Full_Load
TURBINE_002,2023-06-25 13:00:00,3068.5,92.1,Full_Load
TURBINE_002,2023-06-26 01:00:00,2614.0,65.0,Full_Load
TURBINE_002,2023-06-26 07:00:00,3035.8,73.7,Full_Load
TURBINE_002,2023-06-27 03:00:00,2823.5,82.0,Full_Load
TURBINE_002,2023-06-27 05:00:00,2973.0,69.7,Idle
TURBINE_002,2023-06-27 20:00:00,3012.3,92.4,Full_Load
TURBINE_002,2023-06-28 11:00:00,2802.1,93.3,Part_Load
TURBINE_002,2023-06-28 12:00:00,2874.2,62.2,Part_Load
TURBINE_002,2023-06-30 19:00:00,2879.1,76.6,Full_Load
TURBINE_002,2023-06-30 22:00:00,3004.8,84.0,Part_Load
TURBINE_002,2023-07-01 12:00:00,2947.7,96.4,Full_Load
TURBINE_002,2023-07-01 19:00:00,2940.9,96.9,Part_Load
TURBINE_002,2023-07-03 08:00:00,3167.5,89.9,Full_Load
TURBINE_002,2023-07-04 10:00:00,2891.1,98.3,Full_Load
TURBINE_002,2023-07-05 18:00:00,3341.7,84.8,Full_Load
TURBINE_002,2023-07-12 05:00:00,3051.4,75.4,Full_Load
TURBINE_002,2023-07-13 15:00:00,2992.8,90.0,Full_Load
TURBINE_002,2023-07-14 18:00:00,2946.4,94.9,Full_Load
TURBINE_002,2023-07-16 03:00:00,2934.3,91.0,Full_Load
TURBINE_002,2023-07-17 00:00:00,2986.5,69.8,Part_Load
TURBINE_002,2023-07-18 04:00:00,2978.5,83.2,Part_Load
TURBINE_002,2023-07-18 06:00:00,2802.1,62.8,Full_Load
TURBINE_002,2023-07-18 14:00:00,3016.6,61.2,Full_Load
TURBINE_002,2023-07-19 02:00:00,2997.2,73.2,Full_Load
TURBINE_002,2023-07-21 16:00:00,2921.7,77.9,Idle
TURBINE_002,2023-07-23 09:00:00,3191.7,80.2,Full_Load
TURBINE_002,2023-07-24 05:00:00,3289.2,73.4,Full_Load
TURBINE_002,2023-07-25 16:00:00,2733.6,78.7,Full_Load
TURBINE_002,2023-07-26 07:00:00,3225.3,76.9,Full_Load
TURBINE_002,2023-07-27 01:00:00,2822.9,99.5,Part_Load
TURBINE_002,2023-07-29 16:00:00,3008.4,89.6,Full_Load
TURBINE_002,2023-07-30 15:00:00,3108.4,97.8,Full_Load
TURBINE_002,2023-07-31 06:00:00,3096.1,81.6,Idle
TURBINE_002,2023-08-01 06:00:00,3195.5,67.7,Full_Load
TURBINE_002,2023-08-01 17:00:00,2827.0,91.2,Full_Load
TURBINE_002,2023-08-03 04:00:00,2943.5,63.8,Full_Load
TURBINE_002,2023-08-03 10:00:00,2744.3,71.6,Part_Load
TURBINE_002,2023-08-04 20:00:00,3206.5,91.7,Full_Load
TURBINE_002,2023-08-05 18:00:00,2723.7,67.2,Part_Load
TURBINE_002,2023-08-06 05:00:00,3005.0,68.6,Full_Load
TURBINE_002,2023-08-07 04:00:00,3137.7,77.8,Full_Load
TURBINE_002,2023-08-07 09:00:00,2999.2,92.7,Part_Load
TURBINE_002,2023-08-07 16:00:00,2934.0,93.4,Part_Load
TURBINE_002,2023-08-08 21:00:00,2994.4,68.0,Full_Load
TURBINE_002,2023-08-10 13:00:00,3003.8,73.9,Part_Load
TURBINE_002,2023-08-15 22:00:00,2997.5,82.3,Full_Load
TURBINE_002,2023-08-16 11:00:00,2991.2,69.3,Full_Load
TURBINE_002,2023-08-17 02:00:00,3092.5,78.8,Part_Load
TURBINE_002,2023-08-17 17:00:00,3056.9,85.8,Part_Load
TURBINE_002,2023-08-20 03:00:00,3122.3,78.0,Part_Load
TURBINE_002,2023-08-20 06:00:00,3120.0,65.9,Part_Load
TURBINE_002,2023-08-21 02:00:00,2997.3,76.5,Idle
TURBINE_002,2023-08-21 06:00:00,3040.8,98.5,Full_Load
TURBINE_002,2023-08-23 08:00:00,2833.3,60.4,Full_Load
TURBINE_002,2023-08-25 14:00:00,3035.7,63.0,Part_Load
