equipment_id,timestamp,material,grade,pipe_size_mm,thickness_mm,max_pressure_psi,time_years,thickness_loss_mm,material_loss_percent,condition,corrosion_rate_mm_year,remaining_thickness_mm,remaining_life_years,safety_margin_percent,pressure_thickness_ratio,loss_rate_severity,risk_score,condition_predicted,ambient_temp_c,humidity_percent,rainfall_mm,operating_speed_rpm,load_percent,operating_mode
PIPE-002,2023-12-31,Stainless Steel,ASTM A333 Grade 6,400,18.23,1500,4,1.63,8.94,Normal,0.4075,16.6,27.315337423312887,91.05869445968185,90.36144578313252,Low,13.981434818814481,Normal,20.8,64.9,0.0,,,
PIPE-003,2022-12-31,PVC,API 5L X52,800,17.28,300,3,0.91,5.27,Normal,0.30333333333333334,16.37,36.87692307692308,94.73379629629629,18.32620647525962,Low,6.251349744903732,Normal,27.7,81.8,0.0,,,
PIPE-005,2042-12-26,Fiberglass,API 5L X42,150,6.29,1500,23,0.23,3.66,Normal,0.01,6.06,417.3,96.34340222575516,247.52475247524754,Low,16.38014944356121,Normal,,,,,,
PIPE-005,2030-12-29,Fiberglass,ASTM A106 Grade B,300,17.17,2500,11,4.7,27.37,Moderate,0.4272727272727273,12.470000000000002,17.12957446808511,72.6266744321491,200.48115477145146,Low,31.72348419660489,Normal,,,,,,
PIPE-001,2027-12-30,Carbon Steel,ASTM A333 Grade 6,400,11.98,300,8,1.54,12.85,Normal,0.1925,10.440000000000001,35.56363636363637,87.14524207011686,28.73563218390804,Low,8.578861896263886,Normal,,,,,,
PIPE-001,2038-12-27,Carbon Steel,ASTM A333 Grade 6,250,8.74,2500,19,4.41,50.46,Moderate,0.23210526315789473,4.33,7.35873015873016,49.54233409610984,577.3672055427252,Low,47.62273894882132,Moderate,,,,,,
PIPE-002,2043-12-26,Stainless Steel,ASTM A333 Grade 6,200,10.26,600,24,0.12,1.17,Normal,0.005,10.14,1412.4,98.83040935672516,59.171597633136095,Low,4.897267483303917,Normal,,,,,,
PIPE-003,2037-12-27,PVC,ASTM A333 Grade 6,500,23.22,900,18,3.08,13.26,Moderate,0.1711111111111111,20.14,76.9909090909091,86.73557278208442,44.68718967229394,Low,9.704757141012053,Normal,,,,,,
PIPE-003,2044-12-25,PVC,API 5L X42,500,13.5,300,25,5.45,40.37,Critical,0.218,8.05,18.348623853211013,59.62962962962963,37.26708074534161,Low,20.7559997952822,Normal,,,,,,
PIPE-005,2039-12-27,Fiberglass,ASTM A333 Grade 6,250,8.83,2500,20,2.22,25.14,Moderate,0.11100000000000002,6.609999999999999,35.684684684684676,74.85843714609285,378.21482602118004,Low,24.909390713476785,Normal,,,,,,
PIPE-005,2040-12-26,Fiberglass,API 5L X42,100,6.22,1500,21,4.13,66.4,Moderate,0.19666666666666666,2.09,1.1389830508474577,33.60128617363344,717.7033492822967,Low,59.06736207241086,Moderate,,,,,,
PIPE-002,2020-12-31,Stainless Steel,API 5L X65,50,4.59,600,1,9.62,209.59,Critical,9.62,-5.029999999999999,0.0,-109.58605664488017,-119.28429423459247,High,100.0,Critical,,,,,,
PIPE-005,2034-12-28,Fiberglass,ASTM A333 Grade 6,250,13.97,2500,15,2.31,16.54,Moderate,0.154,11.66,48.5,83.46456692913385,214.4082332761578,Low,22.327858267716536,Normal,,,,,,
PIPE-002,2039-12-27,Stainless Steel,ASTM A106 Grade B,250,7.81,2500,20,8.43,107.94,Critical,0.4215,-0.6200000000000001,0.0,-7.938540332906532,-4032.2580645161283,Low,-240.42571975548296,Normal,,,,,,
PIPE-005,2022-12-31,Fiberglass,API 5L X52,500,17.25,900,3,3.41,19.77,Moderate,1.1366666666666667,13.84,7.623167155425219,80.23188405797102,65.02890173410405,Moderate,35.5396961268065,Normal,27.7,81.8,0.0,,,
PIPE-004,2034-12-28,HDPE,API 5L X52,1500,38.44,2500,15,7.43,19.33,Critical,0.4953333333333333,31.009999999999998,39.32301480484523,80.67117585848075,80.61915511125444,Low,17.76497600205723,Normal,,,,,,
PIPE-001,2030-12-29,Carbon Steel,API 5L X65,1000,19.27,1500,11,5.13,26.62,Critical,0.46636363636363637,14.14,17.92378167641326,73.37830825116762,106.08203677510608,Low,24.013430382564156,Normal,,,,,,
PIPE-001,2033-12-28,Carbon Steel,API 5L X52,600,27.65,1500,14,7.65,27.67,Critical,0.5464285714285715,20.0,21.420915032679737,72.33273056057867,75.0,Moderate,20.773103074141044,Normal,,,,,,
PIPE-005,2040-12-26,Fiberglass,ASTM A333 Grade 6,250,10.91,600,21,3.49,31.99,Moderate,0.1661904761904762,7.42,24.95329512893983,68.01099908340971,80.86253369272237,Low,18.92284501800651,Normal,,,,,,
PIPE-001,2033-12-28,Carbon Steel,API 5L X52,250,8.36,2500,14,2.6,31.1,Moderate,0.18571428571428572,5.76,17.51076923076923,68.89952153110048,434.02777777777777,Low,30.231493243598507,Normal,,,,,,
PIPE-003,2027-12-30,PVC,API 5L X42,1200,39.82,150,8,8.5,21.35,Critical,1.0625,31.32,18.23435294117647,78.65394274234053,4.7892720306513406,Moderate,20.221356775537245,Normal,,,,,,
PIPE-004,2033-12-28,HDPE,ASTM A333 Grade 6,1200,29.76,1500,14,9.71,32.63,Critical,0.6935714285714286,20.05,16.035839340885683,67.37231182795699,74.81296758104737,Moderate,27.93076955641791,Normal,,,,,,
PIPE-005,2030-12-29,Fiberglass,ASTM A106 Grade B,250,14.25,600,11,4.82,33.82,Moderate,0.43818181818181823,9.43,11.764522821576763,66.17543859649122,63.62672322375398,Low,29.227439952900163,Normal,,,,,,
PIPE-003,2030-12-29,PVC,API 5L X52,100,7.2,300,11,2.54,35.28,Moderate,0.23090909090909092,4.66,10.826771653543306,64.72222222222223,64.37768240343347,Low,28.658089880249555,Normal,,,,,,
PIPE-001,2022-12-31,Carbon Steel,ASTM A333 Grade 6,200,6.0,2500,3,2.97,49.5,Moderate,0.9900000000000001,3.03,1.2424242424242422,50.5,825.0825082508252,Moderate,60.982575757575766,Moderate,27.7,81.8,0.0,,,
PIPE-002,2032-12-28,Stainless Steel,API 5L X65,150,7.85,1500,13,4.91,62.55,Moderate,0.3776923076923077,2.9399999999999995,1.5488798370672083,37.452229299363054,510.20408163265313,Low,59.11998591501511,Moderate,,,,,,
PIPE-002,2036-12-27,Stainless Steel,API 5L X42,200,6.59,900,17,1.39,21.09,Normal,0.08176470588235293,5.2,39.4179856115108,78.90743550834598,173.07692307692307,Low,21.18055741250626,Normal,,,,,,
PIPE-003,2043-12-26,PVC,API 5L X65,1500,23.28,300,24,3.44,14.78,Moderate,0.14333333333333334,19.84,89.69302325581396,85.2233676975945,15.120967741935484,Low,7.73956398957987,Normal,,,,,,
PIPE-005,2039-12-27,Fiberglass,ASTM A106 Grade B,200,8.95,2500,20,4.9,54.75,Moderate,0.24500000000000002,4.049999999999999,5.5714285714285685,45.25139664804468,617.2839506172841,Low,51.04072226656026,Moderate,,,,,,
PIPE-001,2038-12-27,Carbon Steel,API 5L X65,500,23.11,900,19,7.04,30.46,Critical,0.3705263157894737,16.07,24.659517045454546,69.53699697100822,56.00497822028625,Low,18.56738728166415,Normal,,,,,,
PIPE-001,2033-12-28,Carbon Steel,ASTM A333 Grade 6,250,7.67,300,14,4.56,59.45,Moderate,0.3257142857142857,3.1100000000000003,2.4837719298245635,40.54758800521513,96.46302250803858,Low,48.816200614117406,Moderate,,,,,,
PIPE-003,2031-12-29,PVC,API 5L X42,100,5.11,300,12,8.54,167.12,Critical,0.7116666666666666,-3.429999999999999,0.0,-67.12328767123284,-87.46355685131198,Moderate,79.04972182062649,Critical,,,,,,
PIPE-001,2021-12-31,Carbon Steel,ASTM A333 Grade 6,150,5.98,150,2,8.47,141.64,Critical,4.235,-2.49,0.0,-41.63879598662207,-60.24096385542168,High,95.05562670749889,Critical,,,,,,
PIPE-002,2026-12-30,Stainless Steel,API 5L X42,500,11.8,1500,7,7.75,65.68,Critical,1.1071428571428572,4.050000000000001,0.4606451612903232,34.32203389830509,370.3703703703703,Moderate,68.59827493556197,Moderate,,,,,,
PIPE-003,2044-12-25,PVC,ASTM A106 Grade B,100,7.56,150,25,2.22,29.37,Moderate,0.0888,5.34,34.5945945945946,70.63492063492063,28.08988764044944,Low,13.273011414303552,Normal,,,,,,
PIPE-004,2036-12-27,HDPE,API 5L X52,250,12.07,600,17,9.2,76.22,Critical,0.5411764705882353,2.870000000000001,0.0,23.777961888980954,209.0592334494773,Moderate,67.08927423363711,Moderate,,,,,,
PIPE-001,2020-12-31,Carbon Steel,ASTM A333 Grade 6,400,15.86,150,1,1.06,6.68,Normal,1.06,14.799999999999999,9.473584905660376,93.31651954602775,10.135135135135135,Moderate,24.22542034296782,Normal,,,,,,
PIPE-003,2026-12-30,PVC,ASTM A333 Grade 6,150,5.86,900,7,4.22,72.01,Moderate,0.6028571428571429,1.6400000000000006,0.0,27.9863481228669,548.7804878048779,Moderate,66.23298439785471,Moderate,,,,,,
PIPE-001,2042-12-26,Carbon Steel,API 5L X52,250,10.98,300,23,5.05,45.99,Critical,0.21956521739130433,5.930000000000001,12.005544554455449,54.0072859744991,50.5902192242833,Low,30.081552567654068,Normal,,,,,,
PIPE-002,2039-12-27,Stainless Steel,API 5L X42,1000,20.36,600,20,5.07,24.9,Critical,0.2535,15.29,36.22090729783037,75.09823182711199,39.24133420536298,Low,14.193542108624227,Normal,,,,,,
PIPE-001,2039-12-27,Carbon Steel,API 5L X42,300,9.5,1500,20,1.77,18.63,Normal,0.0885,7.73,55.14124293785312,81.36842105263158,194.04915912031046,Low,21.95958167086539,Normal,,,,,,
PIPE-002,2020-12-31,Stainless Steel,ASTM A333 Grade 6,250,11.93,900,1,9.05,75.86,Critical,9.05,2.879999999999999,0.0,24.140821458507954,312.5000000000001,High,91.55079463537302,Critical,,,,,,
PIPE-001,2022-12-31,Carbon Steel,ASTM A106 Grade B,100,6.48,1500,3,0.84,12.96,Normal,0.27999999999999997,5.640000000000001,13.200000000000003,87.03703703703704,265.9574468085106,Low,29.13674074074074,Normal,27.7,81.8,0.0,,,
PIPE-001,2028-12-29,Carbon Steel,ASTM A333 Grade 6,1500,32.42,2500,9,0.35,1.08,Normal,0.03888888888888889,32.07,574.5600000000001,98.92041949413941,77.95447458684129,Low,6.6133696093671315,Normal,,,,,,
PIPE-002,2022-12-31,Stainless Steel,ASTM A333 Grade 6,50,5.91,1500,3,2.88,48.73,Moderate,0.96,3.0300000000000002,1.3093750000000004,51.26903553299492,495.049504950495,Moderate,60.346366116751284,Moderate,27.7,81.8,0.0,,,
PIPE-001,2023-12-31,Carbon Steel,ASTM A106 Grade B,1200,38.4,150,4,5.01,13.05,Critical,1.2525,33.39,17.46107784431138,86.95312500000001,4.492362982929021,Moderate,19.9675681294083,Normal,20.8,64.9,0.0,,,
PIPE-002,2035-12-28,Stainless Steel,API 5L X65,400,17.67,1500,16,4.28,24.22,Moderate,0.2675,13.39,30.239252336448597,75.77815506508205,112.02389843166542,Low,19.554253616104393,Normal,,,,,,
PIPE-001,2029-12-29,Carbon Steel,API 5L X42,1500,32.43,1500,10,5.41,16.68,Critical,0.541,27.02,31.961182994454713,83.31791551032994,55.51443375277572,Moderate,15.412103653875695,Normal,,,,,,
PIPE-004,2036-12-27,HDPE,ASTM A106 Grade B,50,5.77,600,17,3.71,64.3,Moderate,0.21823529411764706,2.0599999999999996,1.5075471698113196,35.70190641247834,291.2621359223302,Low,58.17932916824557,Moderate,,,,,,
PIPE-005,2039-12-27,Fiberglass,ASTM A333 Grade 6,500,24.6,2500,20,4.95,20.12,Moderate,0.2475,19.650000000000002,49.57575757575759,79.8780487804878,127.22646310432569,Low,19.059472537702472,Normal,,,,,,
PIPE-002,2031-12-29,Stainless Steel,API 5L X42,1000,17.02,2500,12,4.63,27.2,Moderate,0.3858333333333333,12.39,18.878617710583157,72.7967097532315,201.77562550443906,Low,29.500538184442306,Normal,,,,,,
PIPE-005,2040-12-26,Fiberglass,API 5L X52,500,20.74,900,21,6.73,32.45,Critical,0.32047619047619047,14.009999999999998,24.30133729569093,67.55062680810029,64.23982869379016,Low,19.380092354771094,Normal,,,,,,
PIPE-004,2031-12-29,HDPE,ASTM A106 Grade B,50,4.64,300,12,6.19,133.41,Critical,0.5158333333333334,-1.5500000000000007,0.0,-33.405172413793125,-193.5483870967741,Moderate,57.33449740452355,Moderate,,,,,,
PIPE-002,2025-12-30,Stainless Steel,API 5L X52,100,7.34,150,6,5.22,71.12,Critical,0.87,2.12,0.0,28.882833787465945,70.75471698113208,Moderate,58.89789532671842,Moderate,,,,,,
PIPE-002,2027-12-30,Stainless Steel,API 5L X42,200,7.11,900,8,9.02,126.86,Critical,1.1275,-1.9099999999999993,0.0,-26.863572433192672,-471.2041884816756,Moderate,40.33657897217251,Moderate,,,,,,
PIPE-004,2037-12-27,HDPE,API 5L X52,150,8.14,900,18,1.68,20.64,Normal,0.09333333333333332,6.460000000000001,43.05000000000001,79.36117936117937,139.3188854489164,Low,18.605954901707218,Normal,,,,,,
PIPE-005,2023-12-31,Fiberglass,ASTM A333 Grade 6,500,20.14,2500,4,7.22,35.85,Critical,1.805,12.920000000000002,3.810526315789475,64.15094339622642,193.49845201238386,High,61.29912173608272,Moderate,20.8,64.9,0.0,,,
PIPE-004,2030-12-29,HDPE,API 5L X42,250,7.07,1500,11,4.25,60.11,Moderate,0.38636363636363635,2.8200000000000003,1.809176470588236,39.886845827439885,531.9148936170212,Low,58.09374843618815,Moderate,,,,,,
PIPE-005,2024-12-30,Fiberglass,API 5L X52,1500,39.12,2500,5,7.87,20.12,Critical,1.574,31.249999999999996,12.397712833545105,79.88241308793455,80.00000000000001,High,36.38368389447126,Normal,,,,,,
PIPE-004,2036-12-27,HDPE,API 5L X65,250,9.86,600,17,6.94,70.39,Critical,0.4082352941176471,2.919999999999999,0.0,29.614604462474638,205.4794520547946,Low,63.7177018255578,Moderate,,,,,,
PIPE-005,2027-12-30,Fiberglass,API 5L X42,1500,29.64,600,8,8.14,27.46,Critical,1.0175,21.5,12.391154791154792,72.53711201079622,27.906976744186046,Moderate,29.488590461960108,Normal,,,,,,
PIPE-005,2043-12-26,Fiberglass,API 5L X65,1000,20.64,150,24,9.03,43.75,Critical,0.37625,11.610000000000001,14.400000000000004,56.25,12.919896640826872,Low,25.64399224806201,Normal,,,,,,
PIPE-002,2039-12-27,Stainless Steel,API 5L X52,500,10.34,300,20,9.71,93.91,Critical,0.48550000000000004,0.629999999999999,0.0,6.092843326885871,476.19047619047694,Low,72.72278916827852,Critical,,,,,,
PIPE-005,2035-12-28,Fiberglass,API 5L X52,1500,44.48,1500,16,0.34,0.76,Normal,0.02125,44.13999999999999,1449.2235294117643,99.23561151079136,33.98278205709108,Low,3.028305776583992,Normal,,,,,,
PIPE-002,2041-12-26,Stainless Steel,API 5L X42,300,16.19,300,22,3.21,19.83,Moderate,0.1459090909090909,12.98,55.671651090342685,80.17294626312538,23.112480739599384,Low,10.132290398779519,Normal,,,,,,
PIPE-005,2020-12-31,Fiberglass,API 5L X52,400,10.36,300,1,8.44,81.47,Critical,8.44,1.92,0.0,18.53281853281853,156.25,High,90.23254536679538,Critical,,,,,,
PIPE-001,2040-12-26,Carbon Steel,API 5L X65,200,11.25,150,21,0.79,7.02,Normal,0.03761904761904762,10.46,188.3354430379747,92.97777777777779,14.340344168260037,Low,3.9092718443655308,Normal,,,,,,
PIPE-004,2021-12-31,HDPE,API 5L X65,1500,48.21,300,2,4.54,9.42,Moderate,2.27,43.67,12.866519823788547,90.5828666251815,6.869704602702083,High,33.644991365118734,Normal,,,,,,
PIPE-005,2032-12-28,Fiberglass,ASTM A106 Grade B,500,24.71,1500,13,3.69,14.93,Moderate,0.28384615384615386,21.02,47.93794037940379,85.06677458518817,71.36060894386299,Low,13.416813562954221,Normal,,,,,,
PIPE-004,2036-12-27,HDPE,API 5L X65,800,24.54,600,17,6.98,28.44,Critical,0.4105882352941177,17.56,24.83753581661891,71.55664221678892,34.168564920273354,Low,16.62336416776445,Normal,,,,,,
PIPE-001,2039-12-27,Carbon Steel,API 5L X52,250,8.64,1500,20,3.21,37.15,Moderate,0.1605,5.430000000000001,17.68224299065421,62.84722222222222,276.2430939226519,Low,31.925951453790237,Normal,,,,,,
PIPE-002,2040-12-26,Stainless Steel,API 5L X65,800,28.92,900,21,8.9,30.77,Critical,0.4238095238095238,20.020000000000003,26.766741573033716,69.22544951590595,44.95504495504495,Low,18.380361230747123,Normal,,,,,,
PIPE-004,2035-12-28,HDPE,API 5L X52,300,7.69,300,16,6.39,83.09,Critical,0.399375,1.3000000000000007,0.0,16.905071521456446,230.76923076923063,Low,68.07648211963588,Moderate,,,,,,
PIPE-005,2044-12-25,Fiberglass,ASTM A106 Grade B,300,12.66,1500,25,5.85,46.21,Critical,0.23399999999999999,6.8100000000000005,12.871794871794874,53.7914691943128,220.26431718061673,Low,40.64133782962692,Moderate,,,,,,
PIPE-004,2035-12-28,HDPE,API 5L X65,150,7.37,300,16,5.32,72.18,Critical,0.3325,2.05,0.0,27.815468113975573,146.34146341463415,Low,59.56474272760367,Moderate,,,,,,
PIPE-001,2025-12-30,Carbon Steel,API 5L X65,800,29.97,150,6,8.88,29.63,Critical,1.4800000000000002,21.089999999999996,8.174999999999997,70.37037037037037,7.112375533428167,Moderate,37.52883557241452,Normal,,,,,,
PIPE-001,2023-12-31,Carbon Steel,API 5L X65,250,6.91,600,4,9.44,136.61,Critical,2.36,-2.5299999999999994,0.0,-36.613603473227194,-237.15415019762852,High,73.62783960348466,Critical,20.8,64.9,0.0,,,
PIPE-003,2021-12-31,PVC,ASTM A333 Grade 6,1200,23.28,900,2,2.8,12.03,Moderate,1.4,20.48,9.64,87.97250859106529,43.9453125,Moderate,31.865771289733676,Normal,,,,,,
PIPE-002,2035-12-28,Stainless Steel,API 5L X52,150,5.13,300,16,4.43,86.35,Moderate,0.276875,0.7000000000000002,0.0,13.645224171539965,428.57142857142844,Low,67.99244395711501,Moderate,,,,,,
PIPE-001,2038-12-27,Carbon Steel,API 5L X52,800,28.48,2500,19,1.51,5.3,Normal,0.07947368421052632,26.97,231.85033112582778,94.69803370786516,92.69558769002596,Low,9.602397491890919,Normal,,,,,,
PIPE-001,2028-12-29,Carbon Steel,API 5L X52,100,6.36,600,9,7.5,117.92,Critical,0.8333333333333334,-1.1399999999999997,0.0,-17.924528301886784,-526.3157894736844,Moderate,30.132781198278696,Normal,,,,,,
PIPE-001,2020-12-31,Carbon Steel,API 5L X65,50,3.16,600,1,5.14,162.66,Critical,5.14,-1.9799999999999995,0.0,-62.65822784810125,-303.0303030303031,High,84.20328423475259,Critical,,,,,,
PIPE-004,2032-12-28,HDPE,API 5L X52,1000,24.52,300,13,5.62,22.92,Critical,0.43230769230769234,18.9,26.703202846975085,77.07993474714519,15.873015873015873,Low,13.53556942676682,Normal,,,,,,
PIPE-003,2035-12-28,PVC,API 5L X52,500,11.99,900,16,3.88,32.36,Moderate,0.2425,8.11,18.610309278350517,67.63969974979148,110.97410604192356,Low,23.463823737345884,Normal,,,,,,
PIPE-005,2024-12-30,Fiberglass,ASTM A333 Grade 6,100,5.28,1500,5,0.93,17.61,Normal,0.186,4.3500000000000005,14.870967741935486,82.38636363636364,344.8275862068965,Low,28.153441348973608,Normal,,,,,,
PIPE-003,2035-12-28,PVC,API 5L X42,300,10.97,150,16,4.7,42.84,Moderate,0.29375,6.2700000000000005,10.141276595744682,57.15587967183227,23.923444976076553,Low,29.585511859502994,Normal,,,,,,
PIPE-001,2038-12-27,Carbon Steel,API 5L X42,1200,24.25,300,19,5.71,23.55,Critical,0.3005263157894737,18.54,37.48423817863397,76.45360824742268,16.181229773462785,Low,12.460453329048777,Normal,,,,,,
PIPE-003,2033-12-28,PVC,API 5L X52,150,5.58,900,14,2.75,49.28,Moderate,0.19642857142857142,2.83,5.88509090909091,50.7168458781362,318.02120141342755,Low,48.327983335660754,Moderate,,,,,,
PIPE-003,2026-12-30,PVC,API 5L X65,1500,49.53,150,7,0.31,0.63,Normal,0.04428571428571428,49.22,775.8935483870968,99.37411669695135,3.0475416497358796,Low,0.8908935923494984,Normal,,,,,,
PIPE-005,2036-12-27,Fiberglass,ASTM A106 Grade B,500,24.55,900,17,7.2,29.33,Critical,0.4235294117647059,17.35,23.575694444444448,70.67209775967413,51.873198847262245,Low,18.39075959127319,Normal,,,,,,
PIPE-005,2022-12-31,Fiberglass,API 5L X42,300,16.9,2500,3,8.27,48.93,Critical,2.7566666666666664,8.629999999999999,1.2914147521160821,51.065088757396445,289.68713789107767,High,78.40197972520147,Critical,27.7,81.8,0.0,,,
PIPE-002,2034-12-28,Stainless Steel,ASTM A333 Grade 6,1200,39.48,300,15,7.62,19.3,Critical,0.508,31.859999999999996,39.4015748031496,80.69908814589665,9.416195856873824,Moderate,12.541442652791373,Normal,,,,,,
PIPE-003,2021-12-31,PVC,API 5L X42,400,13.2,2500,2,7.78,58.94,Critical,3.89,5.419999999999999,0.37532133676092533,41.060606060606055,461.25461254612554,High,85.25352714808757,Critical,,,,,,
PIPE-005,2042-12-26,Fiberglass,API 5L X65,800,23.08,900,23,4.15,17.98,Moderate,0.18043478260869567,18.93,66.53927710843374,82.01906412478337,47.543581616481774,Low,11.663350416127246,Normal,,,,,,
PIPE-001,2037-12-27,Carbon Steel,ASTM A333 Grade 6,100,7.57,2500,18,7.7,101.72,Critical,0.4277777777777778,-0.1299999999999999,0.0,-1.7173051519154543,-19230.769230769245,Low,-1382.4285882419367,Normal,,,,,,
PIPE-003,2026-12-30,PVC,API 5L X65,250,11.58,600,7,1.9,16.41,Normal,0.2714285714285714,9.68,22.86421052631579,83.59240069084628,61.98347107438017,Low,13.105945872152658,Normal,,,,,,
PIPE-001,2020-12-31,Carbon Steel,ASTM A106 Grade B,50,4.12,600,1,2.24,54.37,Moderate,2.24,1.88,0.2874999999999999,45.631067961165044,319.1489361702128,High,76.14173300970874,Critical,,,,,,
PIPE-004,2020-12-31,HDPE,API 5L X52,50,3.71,300,1,6.23,167.92,Critical,6.23,-2.5200000000000005,0.0,-67.92452830188681,-119.04761904761902,High,99.84456064690026,Critical,,,,,,
PIPE-003,2022-12-31,PVC,ASTM A333 Grade 6,200,11.79,900,3,6.49,55.05,Critical,2.1633333333333336,5.299999999999999,0.814946070878274,44.95335029686174,169.811320754717,High,72.8208987448434,Critical,27.7,81.8,0.0,,,
PIPE-001,2026-12-30,Carbon Steel,API 5L X65,250,7.79,1500,7,9.55,122.59,Critical,1.3642857142857143,-1.7600000000000007,0.0,-22.593068035943524,-852.2727272727269,Moderate,12.629669606388497,Normal,,,,,,
PIPE-004,2021-12-31,HDPE,ASTM A333 Grade 6,1200,33.47,600,2,4.88,14.58,Moderate,2.44,28.59,7.602049180327869,85.41977890648343,20.986358866736623,High,43.47498300805652,Moderate,,,,,,
PIPE-005,2035-12-28,Fiberglass,API 5L X52,150,5.79,150,16,2.89,49.91,Moderate,0.180625,2.9,6.438754325259516,50.08635578583765,51.724137931034484,Low,36.716217073108666,Normal,,,,,,
PIPE-003,2036-12-27,PVC,ASTM A333 Grade 6,200,7.88,150,17,0.69,8.76,Normal,0.04058823529411765,7.1899999999999995,118.90144927536231,91.24365482233502,20.862308762169683,Low,5.035641804520148,Normal,,,,,,
PIPE-005,2039-12-27,Fiberglass,API 5L X65,500,23.77,1500,20,3.02,12.71,Moderate,0.151,20.75,90.19205298013244,87.29490954985276,72.28915662650603,Low,11.378959359524762,Normal,,,,,,
PIPE-005,2039-12-27,Fiberglass,ASTM A333 Grade 6,50,4.47,1500,20,0.96,21.48,Normal,0.048,3.51,45.18749999999999,78.52348993288591,427.35042735042737,Low,22.997127516778523,Normal,,,,,,
PIPE-001,2033-12-28,Carbon Steel,ASTM A333 Grade 6,1000,22.01,900,14,1.29,5.86,Normal,0.09214285714285715,20.720000000000002,153.20775193798448,94.13902771467515,43.43629343629343,Low,6.230393650481791,Normal,,,,,,
PIPE-003,2039-12-27,PVC,ASTM A106 Grade B,1000,31.87,1500,20,7.71,24.19,Critical,0.3855,24.16,37.87029831387808,75.80796987762785,62.086092715231786,Low,16.978464484235424,Normal,,,,,,
PIPE-003,2041-12-26,PVC,API 5L X52,1200,22.36,600,22,0.6,2.68,Normal,0.02727272727272727,21.759999999999998,551.9066666666666,97.31663685152057,27.57352941176471,Low,3.2795827657294843,Normal,,,,,,
PIPE-002,2027-12-30,Stainless Steel,ASTM A333 Grade 6,1500,27.94,2500,8,5.84,20.9,Critical,0.73,22.1,18.79178082191781,79.09806728704368,113.12217194570135,Moderate,24.30786525224887,Normal,,,,,,
PIPE-001,2025-12-30,Carbon Steel,API 5L X42,500,12.94,900,6,4.63,35.78,Moderate,0.7716666666666666,8.309999999999999,5.738228941684665,64.21947449768159,108.30324909747294,Moderate,42.62431278287207,Moderate,,,,,,
PIPE-005,2035-12-28,Fiberglass,ASTM A106 Grade B,1200,26.41,2500,16,4.3,16.28,Moderate,0.26875,22.11,52.78883720930232,83.71828852707307,113.07100859339666,Low,16.866253512736478,Normal,,,,,,
PIPE-003,2039-12-27,PVC,API 5L X65,1200,29.7,2500,20,8.81,29.66,Critical,0.4405,20.89,27.196367763904654,70.33670033670035,119.67448539971278,Low,23.76241132080337,Normal,,,,,,
PIPE-004,2042-12-26,HDPE,ASTM A333 Grade 6,50,4.74,2500,23,9.94,209.7,Critical,0.43217391304347824,-5.199999999999999,0.0,-109.70464135021093,-480.76923076923083,Low,61.66020716029521,Moderate,,,,,,
PIPE-004,2022-12-31,HDPE,API 5L X65,200,10.82,300,3,0.19,1.76,Normal,0.06333333333333334,10.63,116.58947368421052,98.24399260628466,28.22201317027281,Low,3.3649861695326266,Normal,27.7,81.8,0.0,,,
PIPE-004,2027-12-30,HDPE,API 5L X52,600,27.32,600,8,0.2,0.73,Normal,0.025,27.12,756.9599999999999,99.26793557833089,22.123893805309734,Low,2.1653081408155077,Normal,,,,,,
PIPE-001,2039-12-27,Carbon Steel,API 5L X42,500,18.36,150,20,1.32,7.19,Normal,0.066,17.04,174.72727272727272,92.81045751633987,8.802816901408452,Low,3.8365968885206687,Normal,,,,,,
PIPE-004,2020-12-31,HDPE,ASTM A106 Grade B,250,11.54,1500,1,5.89,51.04,Critical,5.89,5.6499999999999995,0.3714770797962648,48.96013864818024,265.4867256637168,High,82.49248825815869,Critical,,,,,,
PIPE-004,2029-12-29,HDPE,ASTM A333 Grade 6,150,8.32,900,10,3.38,40.62,Moderate,0.33799999999999997,4.94,7.230769230769233,59.375,182.18623481781376,Low,44.0314483805668,Moderate,,,,,,
PIPE-003,2029-12-29,PVC,ASTM A333 Grade 6,100,6.31,2500,10,0.65,10.3,Normal,0.065,5.659999999999999,57.95384615384614,89.69889064976228,441.696113074205,Low,19.25527733755943,Normal,,,,,,
PIPE-005,2032-12-28,Fiberglass,API 5L X52,300,8.56,150,13,4.85,56.66,Moderate,0.37307692307692303,3.710000000000001,3.0610309278350543,43.34112149532711,40.431266846361176,Low,43.53280294257949,Moderate,,,,,,
PIPE-003,2024-12-30,PVC,API 5L X42,50,4.45,1500,5,1.91,42.92,Normal,0.382,2.54,3.154450261780105,57.078651685393254,590.5511811023622,Low,50.68788681687158,Moderate,,,,,,
PIPE-002,2032-12-28,Stainless Steel,API 5L X52,100,6.43,2500,13,4.86,75.58,Moderate,0.3738461538461539,1.5699999999999994,0.0,24.416796267496103,1592.3566878980898,Low,65.19226247158751,Moderate,,,,,,
PIPE-002,2037-12-27,Stainless Steel,API 5L X42,100,4.31,150,18,3.69,85.61,Moderate,0.205,0.6199999999999997,0.0,14.385150812064959,241.9354838709679,Low,67.01471229698376,Moderate,,,,,,
